CC ID #,LIMS #,Package,Tests,CoA Due Date,Source Harvest(s),Source Package(s),Item,Category,Item Strain,Shipped Quantity,Gross Weight,Notes,THC Target,CBD Target,Unnamed: 15,Unnamed: 13,Unnamed: 14,CC ID  #,LIMS  #,Shipped Qty.,Gross Wgt.,Unnamed: 9
.18878,175599.0,1A4070300002CED000000259,"DPM, TERPS",2025-05-28,2025.04.29SSB62,1A4070300002CED000000249,M00000899827: Bulk Flower - Buds - Strawberry Banana x Mega Sour OG #62,Bulk Flower/Buds,Strawberry Banana x Mega Sour OG #62,18.0,,,21.46%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/22/2025  GreenLeaf Gardens  Manifest   0001276970 / Confident Cannabis Order # 2505NCTL2285,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/28/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: JDY1592,,,,,,,,,,,,,,,,,,,,,,
.18777,175498.0,1A407030000125D000008632,"TERPS, PPPT",2025-05-28,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008590,M00000694907: Hocus Pocus Botanical Distillate Bulk Oil,Bulk Concentrate,,4.2,,"70-77%
Vape",70-77%,-,,,,,,,,
.18778,175499.0,1A407030000125D000008647,"TERPS, PPPT",2025-05-28,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008593,M00000694909: Halloween Haze Botanical Distillate Bulk Oil,Bulk Concentrate,,4.2,,"70-77%
Vape",70-77%,-,,,,,,,,
.18779,175500.0,1A407030000125D000008648,"TERPS, PPPT",2025-05-28,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008592,M00000561507: Mango Sunrise - Botanical Distillate (Glow),Bulk Concentrate,,4.2,,"70-77%
Vape",70-77%,-,,,,,,,,
.18780,175501.0,1A407030000125D000008649,"TERPS, PPPT",2025-05-28,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008591,M00000484715: Beetle Juice - Botanical Distillate (Glow),Bulk Concentrate,,4.2,,"70-77%
Vape",70-77%,-,,,,,,,,
.18781,175502.0,1A407030000125D000008650,"TERPS, PPPT",2025-05-28,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008594,M00000823401: Peaches N' Creme - Botanical Distillate,Bulk Concentrate,,4.2,,"70-77%
Vape",70-77%,-,,,,,,,,
.18782,175503.0,1A407030000125D000008651,"TERPS, PPPT",2025-05-28,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008595,M00000806207: Cherry Fizz - Botanical Distillate,Bulk Concentrate,,4.2,,"70-77%
Vape",70-77%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/22/2025  Green Investment Partners  Manifest   0001276983 / Confident Cannabis Order # 2505NCTL2272,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/28/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: PLN 9038,,,,,,,,,,,,,,,,,,,,,,
.18868,175589.0,1A40703000011F9000001604,"TERPS, DPM",2025-05-28,H47-GORB-S-4.22.25,1A40703000011F9000001602,M00000352304: Gorilla Butter Buds,Bulk Flower/Buds,Gorilla Butter,27.1,,,-,-,,,,,,,,
.18869,175590.0,1A40703000011F9000001605,"TERPS, DPM",2025-05-28,H47-GORB-S-4.22.25,1A40703000011F9000001603,M00000352304: Gorilla Butter Buds,Bulk Flower/Buds,Gorilla Butter,27.1,,,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/22/2025  Galenas  Manifest   0001276986 / Confident Cannabis Order # 2505NCTL2282,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/28/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: PLZ4519,,,,,,,,,,,,,,,,,,,,,,
.18822,175543.0,1A40703000004B2000009018,"DPM, TERPS",2025-05-28,FlRm#6 Gypsy Soap 4.22.25,1A40703000004B2000000976,M00000738120: Gypsy Soap - Bulk Flower,Bulk Flower/Buds,Gypsy Soap,26.97,,,28.73-40.24%,-,,,,,,,,
.18823,175544.0,1A40703000004B2000009019,"DPM, TERPS",2025-05-28,FlRm#6HOW4.22.25,1A40703000004B2000000977,M00000118016: Hell On Wheels - Bulk Flower,Bulk Flower/Buds,Hell On Wheels,25.73,,,-,-,,,,,,,,
.18824,175545.0,1A40703000004B2000009020,"DPM, TERPS",2025-05-28,FlRm#6HOW4.22.25,1A40703000004B2000000978,M00000118016: Hell On Wheels - Bulk Flower,Bulk Flower/Buds,Hell On Wheels,25.73,,,-,-,,,,,,,,
.18825,175546.0,1A40703000004B2000009021,"DPM, TERPS",2025-05-28,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000979,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,24.98,,,-,-,,,,,,,,
.18826,175547.0,1A40703000004B2000009022,"DPM, TERPS",2025-05-28,FlRm# 4 Gelato 4.22.25,1A40703000004B2000000980,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,24.98,,,-,-,,,,,,,,
.18827,175548.0,1A40703000004B2000009023,"Micro to DPM, TERPS",2025-05-28,FlRm#7 Gelato_4.28.25,1A40703000004B2000000952,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,25.4,,ES,-,-,,,,,,,,
.18828,175549.0,1A40703000004B2000009024,"Micro to DPM, TERPS",2025-05-28,FlRm#7 Gelato_4.28.25,1A40703000004B2000000953,M00000041418: Gelato - Bulk Flower,Bulk Flower/Buds,Gelato,25.4,,ES,-,-,,,,,,,,
.18829,175550.0,1A40703000004B2000009025,"Micro to DPM, TERPS",2025-05-28,FlRm#7 Blue Blast 4.28.25,1A40703000004B2000000957,M00000039014: Blue Blast - Bulk Flower,Bulk Flower/Buds,Blue Blast,31.52,,ES,23.58-31.38%,-,,,,,,,,
.18830,175551.0,1A40703000004B2000009026,"Micro to DPM, TERPS",2025-05-28,FlRm#4 First Class Funk 4.29.25,1A40703000004B2000000964,M00000783504: First Class Funk - Bulk Flower/Buds,Bulk Flower/Buds,First Class Funk,19.39,,ES,-,-,,,,,,,,
.18831,175552.0,1A40703000004B2000009027,"Micro to DPM, TERPS",2025-05-28,FlRm#4 First Class Funk 4.29.25,1A40703000004B2000000965,M00000783504: First Class Funk - Bulk Flower/Buds,Bulk Flower/Buds,First Class Funk,19.39,,ES,-,-,,,,,,,,
.18832,175553.0,1A40703000004B2000009028,"Micro to DPM, TERPS",2025-05-28,FlRm#4 Mr.Nasty 4.29.25,1A40703000004B2000000968,M00001049717: Mr. Nasty - Bulk Flower/Buds,Bulk Flower/Buds,Mr. Nasty,14.51,,ES,30.43%,-,,,,,,,,
.18833,175554.0,1A40703000004B2000009029,"Micro to DPM, TERPS",2025-05-28,FlRm#4 Apple Fritter 4.29.25,1A40703000004B2000000971,M00001164134: Apple Fritter - Bulk Flower,Bulk Flower/Buds,Apple Fritter,21.32,,ES,27.53%,-,,,,,,,,
.18834,175555.0,1A40703000004B2000009030,"Micro to DPM, TERPS",2025-05-28,FlRm#4 Hikers Blend 4.29.25,1A40703000004B2000000981,M00000041739: Hiker's Blend - Bulk Flower,Bulk Flower/Buds,Hiker's Blend,20.41,,ES,-,-,,,,,,,,
.18835,175556.0,1A40703000004B2000009031,"Micro to DPM, TERPS",2025-05-28,FlRm#4 Hikers Blend 4.29.25,1A40703000004B2000000982,M00000041739: Hiker's Blend - Bulk Flower,Bulk Flower/Buds,Hiker's Blend,20.41,,ES,-,-,,,,,,,,
.18836,175557.0,1A40703000004B2000009032,PPM,2025-05-27,FlRm#7 Gelato_4.28.25,1A40703000004B2000000954,M00000365706: Gelato (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,Gelato,21.77,,,23.92%,-,,,,,,,,
.18837,175558.0,1A40703000004B2000009033,PPM,2025-05-27,FlRm#7 Blue Blast 4.28.25,1A40703000004B2000000958,M00000366302: Blue Blast (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,Blue Blast,15.88,,,24.73%,-,,,,,,,,
.18838,175559.0,1A40703000004B2000009034,PPM,2025-05-27,FlRm#4 First Class Funk 4.29.25,1A40703000004B2000000966,M00001076301: First Class Funk (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,First Class Funk,22.45,,,29.06%,-,,,,,,,,
.18839,175560.0,1A40703000004B2000009035,PPM,2025-05-27,FlRm#4 Mr.Nasty 4.29.25,1A40703000004B2000000969,M00001166720: Mr. Nasty (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,Mr. Nasty,23.36,,,23.87%,-,,,,,,,,
.18840,175561.0,1A40703000004B2000009036,PPM,2025-05-27,FlRm#4 Hikers Blend 4.29.25,1A40703000004B2000000983,M00000378402: Hiker's Blend (Smalls) - Bulk Flower/Buds,Bulk Flower/Buds,Hiker's Blend,28.8,,,23.31%,-,,,,,,,,
.18841,175562.0,1A40703000004B2000009037,"PPM, TERPS",2025-05-27,FlRm#7 Gelato_4.28.25,1A40703000004B2000000955,M00000041417: Gelato - Shake/trim,Shake/Trim (By Strain),Gelato,29.26,,,-,-,,,,,,,,
.18842,175563.0,1A40703000004B2000009038,"PPM, TERPS",2025-05-27,FlRm#7 Gelato_4.28.25,1A40703000004B2000000956,M00000041417: Gelato - Shake/trim,Shake/Trim (By Strain),Gelato,29.26,,,-,-,,,,,,,,
.18843,175564.0,1A40703000004B2000009039,"PPM, TERPS",2025-05-27,FlRm#7 Blue Blast 4.28.25,1A40703000004B2000000959,M00000039706: Blue Blast - Shake/Trim,Shake/Trim (By Strain),Blue Blast,39.69,,,9.83-28.09%,-,,,,,,,,
.18844,175565.0,1A40703000004B2000009040,"PPM, TERPS",2025-05-27,FlRm#4 First Class Funk 4.29.25,1A40703000004B2000000967,M00000779706: First Class Funk - Shake/Trim,Shake/Trim (By Strain),First Class Funk,38.56,,,12.28-35.94%,-,,,,,,,,
.18845,175566.0,1A40703000004B2000009041,"PPM, TERPS",2025-05-27,FlRm#4 Mr.Nasty 4.29.25,1A40703000004B2000000970,M00001049718: Mr. Nasty - Shake/Trim,Shake/Trim (By Strain),Mr. Nasty,49.21,,,22.29%,-,,,,,,,,
.18846,175567.0,1A40703000004B2000009042,"PPM, TERPS",2025-05-27,FlRm#4 Apple Fritter 4.29.25,1A40703000004B2000000972,M00001166812: Apple Fritter - Shake/Trim,Shake/Trim (By Strain),Apple Fritter,14.74,,,22.06%,-,,,,,,,,
.18847,175568.0,1A40703000004B2000009043,"PPM, TERPS",2025-05-27,FlRm#4 Hikers Blend 4.29.25,1A40703000004B2000000984,M00000039830: Hiker's Blend - Shake/Trim,Shake/Trim (By Strain),Hiker's Blend,47.85,,,9.93-28.68%,-,,,,,,,,
.18848,175569.0,1A40703000004B2000009044,"PPM, TERPS",2025-05-27,FlRm#3 E85 05.19.25 FreshFrozen,1A40703000004B2000000861,M00001113518: E85 (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),E85,51.88,,,-,-,,,,,,,,
.18849,175570.0,1A40703000004B2000009045,PPM,2025-05-27,FlRm#3 E85 05.19.25 FreshFrozen,1A40703000004B2000000862,M00001113518: E85 (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),E85,51.88,,,-,-,,,,,,,,
.18850,175571.0,1A40703000004B2000009046,PPM,2025-05-27,FlRm#3 E85 05.19.25 FreshFrozen,1A40703000004B2000000863,M00001113518: E85 (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),E85,51.88,,,-,-,,,,,,,,
.18851,175572.0,1A40703000004B2000009047,PPM,2025-05-27,FlRm#3 E85 05.19.25 FreshFrozen,1A40703000004B2000000864,M00001113518: E85 (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),E85,51.88,,,-,-,,,,,,,,
.18852,175573.0,1A40703000004B2000009048,"PPM, TERPS",2025-05-27,FlRm#3 Skunky Jack 5.19.25 Fresh Frozen,1A40703000004B2000000866,M00000657611: Skunky Jack (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Skunky Jack,45.13,,,-,-,,,,,,,,
.18853,175574.0,1A40703000004B2000009049,PPM,2025-05-27,FlRm#3 Skunky Jack 5.19.25 Fresh Frozen,1A40703000004B2000000867,M00000657611: Skunky Jack (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Skunky Jack,45.13,,,-,-,,,,,,,,
.18854,175575.0,1A40703000004B2000009050,PPM,2025-05-27,FlRm#3 Skunky Jack 5.19.25 Fresh Frozen,1A40703000004B2000000868,M00000657611: Skunky Jack (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Skunky Jack,45.13,,,-,-,,,,,,,,
.18855,175576.0,1A40703000004B2000009051,PPM,2025-05-27,FlRm#3 Skunky Jack 5.19.25 Fresh Frozen,1A40703000004B2000000869,M00000657611: Skunky Jack (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Skunky Jack,45.13,,,-,-,,,,,,,,
.18856,175577.0,1A40703000004B2000009052,PPM,2025-05-27,FlRm#3 Skunky Jack 5.19.25 Fresh Frozen,1A40703000004B2000000870,M00000657611: Skunky Jack (Fresh Frozen) - Shake/Trim,Shake/Trim (By Strain),Skunky Jack,45.13,,,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/22/2025  Pure Ohio Wellness  Manifest   0001277007 / Confident Cannabis Order # 2505NCTL2280,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/28/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: PLB 2129,,,,,,,,,,,,,,,,,,,,,,
.18765,175486.0,1A4070300001E79000011034,"TERPS, SBPNPT",2025-05-28,2024-12-16 Early Lemon Berry,1A4070300001E79000011030,M00000693604: Oil or Sol Vap 10-0-35 Early Lemon Berry,Metered Oil or Solid for Vaporization,,8.4,4.2,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18766,175487.0,1A4070300001E79000011035,"TERPS, SBPNPT",2025-05-28,2024-12-16 Wild Cat,1A4070300001E79000011031,M00001038809: Oil or Sol Vap 10-35 Wildcat Cart,Metered Oil or Solid for Vaporization,,8.4,4.2,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18767,175488.0,1A4070300001E79000011036,"TERPS, SBPNPT",2025-05-28,2024-10-07 RC Rainbow,1A4070300001E79000011032,M00001210065: Oil or Sol Vap 10-35 Rainbow CART,Metered Oil or Solid for Vaporization,,8.4,4.2,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18768,175489.0,1A4070300001E79000011037,PPPT,2025-05-28,"07.24.2024F4GARLIC, 07.31.24F5ABananaPapaya, 08.07.2024F5BGarlic, 08.07.24F5BLayerCake, 08.07.24F5BTexas, 43 Angles Primary Harvest 17 20 May 2024, Animal Crasher Primary Harvest 16 13 May 2024, Animal Tree Primary Harvest 17 20 May 2024, Banana Fire Breath Primary Harvest 15 9 May 2024, Battery Tab Primary Harvest 18 28 May 2024, Battery Tab Primary Harvest 19 3 Jun 2024, C610230094, C610240011, Candy Pave Primary Harvest 18 28 May 2024, Cara Cara Primary Harvest 17 20 May 2024, Chimera Truffle Primary Harvest 18 28 May 2024, Cobra Chi Primary Harvest 18 28 May 2024, Fire Life Primary Harvest 18 28 May 2024, Ice Cream Mintz Primary Harvest 17 20 May 2024, OG Belts Primary Harvest 18 28 May 2024 Corrected wt, Orange Mintz Primary Harvest 18 28 May 2024, Propane Primary Harvest 16 13 May 2024, Red Chimera Primary Harvest 18 28 May 2024, Terp City Primary Harvest 18 28 May 2024 Corrected wt, Truffle T Primary Harvest 16 13 May 2024, Wedding Gelato Primary Harvest 15 9 May 2024, Weddin...",1A4070300001E79000011033,M00000747608: Tin Oral Admin 11-0-30 Mixed Berry Nighttime Tincture,Tinctures for Oral Administration,,1.0,30.0,"11 mg/g
Tincture",11 mg/g,-,,,,,,,,
.18769,175490.0,1A4070300001E79000011040,PPPT,2025-05-28,"111224BOG., 111224SNT., 24177-96 GFSD, 24219-98 PINK",1A4070300001E79000011039,M00001211050: Edb Oral Admin 10-1 Cookies SOB Birthday Cake,Edible for Oral Administration,,1.0,154.8,"0.263 mg/g
Cookie",0.263 mg/g,-,,,,,,,,
.18770,175491.0,1A4070300001E79000011042,PPPT,2025-05-28,"103024BRR., 111224BOG., 111224SNT., 24177-96 GFSD, 24219-98 PINK",1A4070300001E79000011041,M00000856803: Edb Oral Admin 10-10 Dark Chocolate Velvet Berry Bar,Edible for Oral Administration,,1.0,46.3,"2.08 mg/g
Chocolate",2.08 mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/22/2025  Standard Farms  Manifest   0001277017 / Confident Cannabis Order # 2505NCTL2270,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/28/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: t27 0026,,,,,,,,,,,,,,,,,,,,,,
.18874,175595.0,1A4070300002F45000000002,PPPT,2025-05-28,"04-04-2025 - Chimera - FFWP, 04-04-2025 - Lemon Kush #5 - FFWP, 04-17-2025 - CA Junk - FFWP, 04-18-2025 - Eastmont - FFWP, 04-18-2025 - OGKB v2.1 IX - FFWP",1A4070300002F45000000001,M00000183605: Infused Coconut Oil,Bulk Concentrate,,4.2,,"100 mg/g
Coconut oil",100mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/22/2025  Ancient Roots  Manifest   0001277019 / Confident Cannabis Order # 2505NCTL2284,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/28/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: PLM 8637,,,,,,,,,,,,,,,,,,,,,,
.18710,175428.0,1A4070100002B5F000011022,"MICRO to DPM, TERPS",2025-05-28,04.30.25 F8 Baya Dulce,1A4070100002B5F000011002,M00001119802: Baya Dulce Flower,Bulk Flower/Buds,Baya Dulce,34.0,,ES,-,-,,,,,,,,
.18711,175429.0,1A4070100002B5F000011023,"MICRO to DPM, TERPS",2025-05-28,04.30.25 F8 Baya Dulce,1A4070100002B5F000011003,M00001119802: Baya Dulce Flower,Bulk Flower/Buds,Baya Dulce,33.0,,ES,-,-,,,,,,,,
.18712,175430.0,1A4070100002B5F000011024,"MICRO to DPM, TERPS",2025-05-28,04.30.25 F8 Baya Dulce,1A4070100002B5F000011004,M00001119802: Baya Dulce Flower,Bulk Flower/Buds,Baya Dulce,34.0,,ES,-,-,,,,,,,,
.18713,175431.0,1A4070100002B5F000011025,"MICRO to DPM, TERPS",2025-05-28,04.30.25 F8 Baya Dulce,1A4070100002B5F000011005,M00001119802: Baya Dulce Flower,Bulk Flower/Buds,Baya Dulce,33.0,,ES,-,-,,,,,,,,
.18714,175432.0,1A4070100002B5F000011026,"MICRO to DPM, TERPS",2025-05-28,04.30.25 F8 Baya Dulce,1A4070100002B5F000011006,M00001119802: Baya Dulce Flower,Bulk Flower/Buds,Baya Dulce,31.0,,ES,-,-,,,,,,,,
.18715,175433.0,1A4070100002B5F000011027,"MICRO to DPM, TERPS",2025-05-28,04.30.25 F8 Baya Dulce,1A4070100002B5F000011007,M00001120005: Baya Dulce Flower Smalls,Bulk Flower/Buds,Baya Dulce,34.0,,ES,-,-,,,,,,,,
